Now,Wed Feb 01 2023 14:22:15 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@complex/video/6833759604237798662
Publisher Nickname,Complex
Publisher @,complex
Publisher URL,https://www.tiktok.com/@complex
Publish Time,2-6-2020
Post Likes,4.4M
Post Shares,N/A
Description,"🖤 #blacklivesmatter @thehighlyeducated"
Number of 1st level comments,1127
Number of 2nd level comments,306
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",1433
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),50.4K
Difference,1383
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
419,"Harry Potter sis🐿","cassy.potters_sis",https://www.tiktok.com/@cassy.potters_sis,"🤚🏼",3-6-2020,2,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1fba3d4e6723920dda255e1f53d0aa9~c5_100x100.jpg?x-expires=1675346400&x-signature=7yW3rVd8qzcIh3NLeLCgSCxsMlY%3D",Yes,"xxxFaZe-FEAR",0
420,"😭💔😭😢","gamergirl.20072",https://www.tiktok.com/@gamergirl.20072,"watching this is so sad",2-6-2020,25,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/861b662c8328f455b459367a26d159ce.jpg?x-expires=1675346400&x-signature=xSjKGJtFxH2joxuboK4idwPL5Js%3D",No,---,0
421,"Apple User935249","gomarine1",https://www.tiktok.com/@gomarine1,"🖤💙🖤💙Black and blue and military flag and the police flag because you know why the military people died for your safety and this is how you treat u",23-11-2020,24,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2585207d21a71c682cb190d7cda91869~c5_100x100.jpg?x-expires=1675346400&x-signature=omX6Cjpm5OskrhgecxXoO17i92w%3D",No,---,2
422,"Spooberman","glitterrgluee",https://www.tiktok.com/@glitterrgluee,"It’s the ignorance for me",4-12-2020,6,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bfa2f58ba3dba157a50605f88a3f4e86~c5_100x100.jpg?x-expires=1675346400&x-signature=GUxXnGUfcbhcpjB6corhyDt6TZc%3D",Yes,"Apple User935249",0
423,"Ariyana Talavera","ariyanatalavera",https://www.tiktok.com/@ariyanatalavera,"Blue lives is not a thing",19-1-2021,2,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/441ad6f499551941ef58b9a21818ea92~c5_100x100.jpg?x-expires=1675346400&x-signature=rHxmHRyA4fn0q%2BZ9yP3pGXT3sEw%3D",Yes,"Apple User935249",0
424,"f o x !","scaryemoboy",https://www.tiktok.com/@scaryemoboy,"Why am I crying",25-9-2020,24,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/53f9551b6c8b9a2701d236937640ec89~c5_100x100.jpg?x-expires=1675346400&x-signature=3aAN8t%2FvN19tIEX9U5H5PAL27Vw%3D",No,---,0
425,"Dai","vanillalowk",https://www.tiktok.com/@vanillalowk,"#blacklivesmatter❤️",3-6-2020,24,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c18a96a59801047dd314f25cca9bbae4~c5_100x100.jpg?x-expires=1675346400&x-signature=i0vyEhCl%2BHa1goNEzw6WyHehBjU%3D",No,---,1
426,"Anika Williams","gamerfreak25",https://www.tiktok.com/@gamerfreak25,"this so nice to see[tears][tears][tears]",3-6-2020,0,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1666341835105286~c5_100x100.jpg?x-expires=1675346400&x-signature=f2flsJc8Vq1%2BZ2FUAWTaT8YCizc%3D",Yes,"Dai",0
427,"Hello",".._me._.clown.._",https://www.tiktok.com/@.._me._.clown.._,"OMG IM CRYING😭😭😭😭😭",3-6-2020,24,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/54e1f08ad9c9873a4a9070abb527c2d1~c5_100x100.jpg?x-expires=1675346400&x-signature=Dl7P7yy4KTdSRGm%2BYeNbfUOqRmY%3D",No,---,0
428,"Gacha boy","desspressed_364",https://www.tiktok.com/@desspressed_364,"Yas ✊🏻✊🏼✊🏽✊🏾✊🏿",2-6-2020,24,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/ff3b4704bb3ad3d3db65fd599cf21a4d~c5_100x100.jpg?x-expires=1675346400&x-signature=NcNavYjw%2BCUou5NnZZVAwcPX3mA%3D",No,---,0
429,"💔💔","eric.cervantes",https://www.tiktok.com/@eric.cervantes,"Damn respect ✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾✊🏾",2-6-2020,24,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4bcb037391a8f1045a5d283fd45a047c~c5_100x100.jpg?x-expires=1675346400&x-signature=GX5BSoLVu3kXRGopKgIFNASln74%3D",No,---,0
430,"🇮🇹","akevinittvan",https://www.tiktok.com/@akevinittvan,"B-rave✊🏽
L-oving🖤
A-stonishing✊🏾
C-aring🖤
K-nowledgeable✊🏿",4-6-2020,23,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fce221d40d2060db7b6a1b91542d6a33~c5_100x100.jpg?x-expires=1675346400&x-signature=EOSMmw6PNAY%2FvFZBJwUoIZYBxcU%3D",No,---,3
431,"🇮🇹","akevinittvan",https://www.tiktok.com/@akevinittvan,"❤️I'm not American but im live in America. 🤜🤛💪",4-6-2020,2,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fce221d40d2060db7b6a1b91542d6a33~c5_100x100.jpg?x-expires=1675346400&x-signature=EOSMmw6PNAY%2FvFZBJwUoIZYBxcU%3D",Yes,"🇮🇹",0
432,"figrdbl","fjdjeh47372",https://www.tiktok.com/@fjdjeh47372,"if you live in america it doesnt make you american?",4-6-2020,2,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c5ffadf62df63ffc2af10c5ca3ed2b43.jpg?x-expires=1675346400&x-signature=UwkO1CUsenoSaTYazAhcBYUIeI4%3D",Yes,"🇮🇹",0
433,"figrdbl","fjdjeh47372",https://www.tiktok.com/@fjdjeh47372,"❤❤ stay strong!! send you support from israel",4-6-2020,1,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c5ffadf62df63ffc2af10c5ca3ed2b43.jpg?x-expires=1675346400&x-signature=UwkO1CUsenoSaTYazAhcBYUIeI4%3D",Yes,"🇮🇹",0
434,"EnD mE","emobitch77",https://www.tiktok.com/@emobitch77,"I would the.same #BlackLiveMatter
✊🏻✊🏼✊🏽✊🏾✊🏿",4-6-2020,23,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0c579c2ef7ed1d723eff714bbd159c33~c5_100x100.jpg?x-expires=1675346400&x-signature=4URTzRep7PN6dnvpjo3bLzH5AAo%3D",No,---,0
435,"💙💪🏼","sheluvs_axl",https://www.tiktok.com/@sheluvs_axl,"B-rave✊🏽
L-oving🖤
A-stonishing✊🏾
C-aring🖤
K-nowledgeable✊🏿",3-6-2020,23,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f741f49da4eb8ef45a911e12bf2ac2d~c5_100x100.jpg?x-expires=1675346400&x-signature=Vjgle7FnT%2F0Wj0mx42LmPWX0eL4%3D",No,---,0
436,"briana☆","lovemitsk1",https://www.tiktok.com/@lovemitsk1,"B-rave✊🏽
L-oving🖤
A-stonishing✊🏾
C-aring🖤
K-nowledgeable✊🏿",3-6-2020,23,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f3fae55acc0011b5e1d6ef17c529387~c5_100x100.jpg?x-expires=1675346400&x-signature=lUaHSeMn5QOKF7nJOpzrPQiot04%3D",No,---,2
437,"user6402932549548","willthebill91",https://www.tiktok.com/@willthebill91,"This is amazing",3-6-2020,2,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1667491220817926~c5_100x100.jpg?x-expires=1675346400&x-signature=3v6NEs04SlMgvzQovyBp7sTXiLQ%3D",Yes,"briana☆",0
438,"tyla💕","tyla.louise1",https://www.tiktok.com/@tyla.louise1,"don’t just copy and paste",18-7-2020,0,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2748be2d9956103b77e271bdcfd4a772~c5_100x100.jpg?x-expires=1675346400&x-signature=9wvhT5pOVXIfcb8gXK38IwnkkeY%3D",Yes,"briana☆",0
439,"midori.green","midori.green",https://www.tiktok.com/@midori.green,"To the people who did that they are the reason that this world is some what together,I hope that they know what they did is amazing❤️🧡#B.L.M",2-6-2020,23,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f684eefa5207900025b0bc0bef22c00e~c5_100x100.jpg?x-expires=1675346400&x-signature=iKEvYmehZOjcBQLt4IV6eEskdqI%3D",No,---,0
440,"bye love you❤️","random_mice",https://www.tiktok.com/@random_mice,"we are the same ✊🏻✊🏼✊🏽✊🏾✊🏿",2-6-2020,23,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/50b15d3f35d1178772f00dedd0a78542~c5_100x100.jpg?x-expires=1675346400&x-signature=Gss5lcJP3DA26QSzXsnuxgbGVBE%3D",No,---,0
441,"DarthRakdos 0805","darthrakdos0805",https://www.tiktok.com/@darthrakdos0805,"Ah yes the old hands up don't shoot. He ran towards an officer with a knife and got shot.",26-5-2021,22,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1656839084567557~c5_100x100.jpg?x-expires=1675346400&x-signature=IAS084x5tmzmvGEqRDm2KMeOWhA%3D",No,---,0
442,"DARCIEE <3","jellyfishyz..sonicc",https://www.tiktok.com/@jellyfishyz..sonicc,"This is probably the last year of OUR lives...2020.....look how we’re living now...#blacklivesmatter ! 🥺😭♥️♥️everyone is the same....stay safe.....",3-6-2020,22,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5bc4e07c4ab948ee0a1e43d26ebf488d~c5_100x100.jpg?x-expires=1675346400&x-signature=%2FlGaU2MOhm8U8zBs5guk9L78N4E%3D",No,---,0
443,"Dxsty_rxsezz","rxblxwxnder",https://www.tiktok.com/@rxblxwxnder,"WE ARE THE SAME 👊🏻👊🏼👊🏽👊🏿",3-6-2020,22,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/99c8e8c087fc91689b68e125f155fd86~c5_100x100.jpg?x-expires=1675346400&x-signature=mqmxcFA6j%2B8ZAr7ZohGMEPkSTqg%3D",No,---,0
444,"Ca S De Castro","usingnoshitsheriockright",https://www.tiktok.com/@usingnoshitsheriockright,"We ✊🏻 all ✊🏽cry ✊🏼 transparent ✊🏾 tears ✊🏿",3-6-2020,22,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/a284090389b7cb40976dbdb018898bc4~c5_100x100.jpg?x-expires=1675346400&x-signature=2BY5V9qV1fs6eiWcyNMcIEK6aaQ%3D",No,---,0
445,"flint","flintnsteel69420",https://www.tiktok.com/@flintnsteel69420,"I got chills bruh!❤❤❤❤✊🏾✊🏽✊🏼✊🏿",2-6-2020,22,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/911d7b48265654ada6896324514d29e8~c5_100x100.jpg?x-expires=1675346400&x-signature=HhNchrrKMLaQSpmhFjbfS3Nj40o%3D",No,---,0
446,"I dumb tbh","raaaaaahman420",https://www.tiktok.com/@raaaaaahman420,"Honestly BLM but I’m just tired of the it all ways people bring it up I still thing that BLM but it make me uncomfortable when i made vid and it",9-4-2021,21,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eb296eaccf2bc21bd7441a355f8892fc~c5_100x100.jpg?x-expires=1675346400&x-signature=P73Mxe6AssQKx3SzFcxfvcNK8ic%3D",No,---,0
447,"scooterstunts","scootstunt",https://www.tiktok.com/@scootstunt,"I just feel so sad I am dark and every day I am walking trough town and everyone staring at me it’s hard😔😣😢",3-6-2020,21,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/761c065aa204a55ae130c9b7eb167a3a~c5_100x100.jpg?x-expires=1675346400&x-signature=aiEHMVxRVAd1g6W1k46TEa8ySjU%3D",No,---,0
448,"isaacflores302","playboii_.isaac",https://www.tiktok.com/@playboii_.isaac,"I like this",3-6-2020,21,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0f9c966beba0e54962a2d291f205b9f~c5_100x100.jpg?x-expires=1675346400&x-signature=XhvO9UyKoEDEkq%2Bezn3C9mHsSc8%3D",No,---,0
449,"Leo Zhu","kzythe",https://www.tiktok.com/@kzythe,"We👍are👍🏻the👍🏽same.
We👍🏾stay👍🏿together",3-6-2020,21,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1652487928397829~c5_100x100.jpg?x-expires=1675346400&x-signature=wt0eSgrYcW6u8P3ipfirw5kg3JA%3D",No,---,0
450,"🐥","sxdekuiken",https://www.tiktok.com/@sxdekuiken,"Oml this gave me goose bumps💞🥰",3-6-2020,21,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eec539868d5635015ecdd75a900b8b38~c5_100x100.jpg?x-expires=1675346400&x-signature=ORtp95tZ0QbjQH2lwKinGcV3VB8%3D",No,---,0
451,"タクミ","takumiphan",https://www.tiktok.com/@takumiphan,"This just shows that one person can start a chain reaction. Don’t be afraid to be that one person!",2-6-2020,21,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1bcaf6927f6d2f66caaa1dc271f1292b.jpg?x-expires=1675346400&x-signature=y8OXW1JZDAIYLxlOLM3ZQLfug38%3D",No,---,0
452,"Àūdrêÿ","they_.luv_audrey",https://www.tiktok.com/@they_.luv_audrey,"I can’t stop crying thank you",2-6-2020,21,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7921a8cc2ab949e0baca475be8033d40~c5_100x100.jpg?x-expires=1675346400&x-signature=B%2BLonPBNv86OO8cvH0Nlk%2BAfR8U%3D",No,---,0
453,"Sports","sportsklipz",https://www.tiktok.com/@sportsklipz,"How do people take it as racism",2-6-2020,21,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dff8fd3c16b77a39c12f196f396bdf0f~c5_100x100.jpg?x-expires=1675346400&x-signature=kwLigVxHz%2Ft%2Br1Mq6%2F05yQqtyeM%3D",No,---,0
454,"iraqi || ايمان",".j56p",https://www.tiktok.com/@.j56p,"We are one person ✊🏻✊🏼✊🏽✊🏾✊🏿",6-9-2021,20,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ea2d8ea9aa0ad45d364bb59061ac048f~c5_100x100.jpg?x-expires=1675346400&x-signature=N8f0WXk4P3sqBghJDKvmEaxIcj8%3D",No,---,0
455,"Nihat","nihatgg",https://www.tiktok.com/@nihatgg,"#blacklivesmatter",4-6-2020,20,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c80bf57d592be276d185dd8565aca68b~c5_100x100.jpg?x-expires=1675346400&x-signature=CTX8ZZMHhQG1mSoEV8RpUfxJCCg%3D",No,---,0
456,"-","trvstdalal",https://www.tiktok.com/@trvstdalal,"this is basically world war 3",3-6-2020,20,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1650481464983557~c5_100x100.jpg?x-expires=1675346400&x-signature=QbYfZHItbyTIJs0tz9dyqIas9EA%3D",No,---,0
457,"elsie :)","elsie.bzd",https://www.tiktok.com/@elsie.bzd,"IM TEARING UP HELP",3-6-2020,20,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/480ad9625677e1bdc59110ea6e65d6a0.jpg?x-expires=1675346400&x-signature=JzOMfkX6yfVFnmCNLxZAG6X41MU%3D",No,---,0
458,"Sunburned_asian","sunburned_james",https://www.tiktok.com/@sunburned_james,"There are more good cops than bad ones just the bad ones get all the attention",3-6-2020,20,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/57bc1aeb71e1cbd416eb475781a4aa51~c5_100x100.jpg?x-expires=1675346400&x-signature=tn4ETqSk%2Fb3Afg2ODRldsa2zGiM%3D",No,---,0
459,"Yeah!!!no.","somebody_someone_1",https://www.tiktok.com/@somebody_someone_1,"how is it so hard to love each other WE ARE ALL THE SAME",3-6-2020,20,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18603e14c631b3f8c62db9ae78d7960a~c5_100x100.jpg?x-expires=1675346400&x-signature=ualIeFrsYARBtYuwiYFd%2BNR2vj0%3D",No,---,0
460,"@itshumanfacts8","its_humanfacs8",https://www.tiktok.com/@its_humanfacs8,"We are black and our lives matter!!! 2021",17-1-2021,19,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/88e853367f8b27867779bed3827c5702~c5_100x100.jpg?x-expires=1675346400&x-signature=T0WhxAcogO9AzijsjIwgOQznYVU%3D",No,---,0
461,"Arielwalker188","arielwalker188",https://www.tiktok.com/@arielwalker188,"No matter what colour we are we are people 😤🙏😢😤😤😤💞💖💖",3-6-2020,19,"https://p77-sign-va-lite.tiktokcdn.com/musically-maliva-obj/1661993499696134~c5_100x100.jpg?x-expires=1675346400&x-signature=yiOjz1zYwydHfFHdK7i1uRdy%2FuM%3D",No,---,0
462,"Kenz","kynzx",https://www.tiktok.com/@kynzx,"All I can say is finally",3-6-2020,19,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f8ddfd6e5dff3f274d117a50881aa92b~c5_100x100.jpg?x-expires=1675346400&x-signature=gwMbS68CXs4YSaSjXJgroGpckww%3D",No,---,0
463,"Mia","pick.a.color1230",https://www.tiktok.com/@pick.a.color1230,"Aw I’m happy to see this 😁🥺😭❤️",2-6-2020,19,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/021bc2c8e4dd1dc061f3bd84376f691b~c5_100x100.jpg?x-expires=1675346400&x-signature=4zx%2FhaVB4m%2FRk4Bxv1bcUtEczVg%3D",No,---,0
464,"<3","jerichosimp",https://www.tiktok.com/@jerichosimp,"Oh god, this made me cry how everyone no matter what race they were stood in front of the guy 🥺",29-11-2020,18,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/47bbdee8a0b86d4ce2416c5f70a3d413~c5_100x100.jpg?x-expires=1675346400&x-signature=WKU1uy1YJoBiIihXpkTinPAATuE%3D",No,---,0
465,"Add you name 😛","sosssssssssssssssssssss_",https://www.tiktok.com/@sosssssssssssssssssssss_,"I hope I’m still alive when the movie 2020 comes out 😌",24-9-2020,18,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e9ac1e8b8005e77f84b24ade0968291~c5_100x100.jpg?x-expires=1675346400&x-signature=%2FrjKMnHDE2l6qT2cav95PUWr9%2Bw%3D",No,---,0
466,"𝕭𝖆𝖇𝖞⛓️🖤","lyricss.aax",https://www.tiktok.com/@lyricss.aax,"WE ✊🏻 ARE ✊🏼 THE ✊🏾 SAME ✊🏿",4-6-2020,18,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/953837a9881114d9570b3dc465e9a2fe~c5_100x100.jpg?x-expires=1675346400&x-signature=cuV2p2zR4ybVCALFncz07g71q%2Bc%3D",No,---,0
467,"😶‍🌫️🇦🇺🏃‍♂️🐛","beamedby.yuri",https://www.tiktok.com/@beamedby.yuri,"black lives matters and your does and family and others they matter we love each other ❤️❤️",4-6-2020,18,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/51df021f289b8add561c14ecf3a63c93~c5_100x100.jpg?x-expires=1675346400&x-signature=OfbrcHHKQH14zWevEGFtC8oWj6Y%3D",No,---,0
468,"Nirvanas #1 fan","shiftingwith.abi",https://www.tiktok.com/@shiftingwith.abi,"✊we✊🏻are✊🏼the✊🏽same✊🏾always✊🏿BLACK LIVES MATTER 🖤🖤",4-6-2020,18,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/80f084686c72bf4b1e3e712acf656369~c5_100x100.jpg?x-expires=1675346400&x-signature=e%2BMr8PIGrbQdCB4s%2BXKvEXJPIvA%3D",No,---,0
469,"Goofy","lskungusl",https://www.tiktok.com/@lskungusl,"POV:you remembered one of these blm vids that use to take over tiktok",10-12-2020,17,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/26f74b8d5e2ed7d1285e9e9b37c3d680~c5_100x100.jpg?x-expires=1675346400&x-signature=B3g3lt1NLLzdYmXMomQkOAP5Zbs%3D",No,---,0
470,"desty 😮‍💨","dabestdess",https://www.tiktok.com/@dabestdess,"What have this world turned to..",3-6-2020,17,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e07e6fca3707d3d42df142655901cfcd~c5_100x100.jpg?x-expires=1675346400&x-signature=tLIpSrJrEIxHUDC6iJIWV9yXLQw%3D",No,---,0
471,"Her Zombie","her_zombie",https://www.tiktok.com/@her_zombie,"B-rave✊🏽
L-oving🖤
A-stonishing✊🏾
C-aring🖤
K-nowledgeable✊🏿",3-6-2020,17,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/92fb40104599e36df3342b42b589a406~c5_100x100.jpg?x-expires=1675346400&x-signature=%2BRL1qn%2Bq8o8zgRl2agshAYcYl5o%3D",No,---,0
472,"lol hacked","milly.....ilysm",https://www.tiktok.com/@milly.....ilysm,"That’s him Denver Colorado..where I live........",3-6-2020,17,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/4975ae3c88f18f3aec02d62e86180976~c5_100x100.jpg?x-expires=1675346400&x-signature=L2hgSNhjxzEONsRF5GnoCxO92eg%3D",No,---,0
473,"Habeş💸","habesthegoat",https://www.tiktok.com/@habesthegoat,"💪🏿🖤THE POLICE ARE THE BIGGEST TANG OUT THERE🖤💪🏿",3-6-2020,17,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/605b74b80e3806e5db4ea606cec6d785~c5_100x100.jpg?x-expires=1675346400&x-signature=6ojXJJt3SOnDogvaQQNzArf7zfk%3D",No,---,0
474,"rih","uhm.rih719",https://www.tiktok.com/@uhm.rih719,"YES OMG THATS THE LOVE WE NEED IN THIS WORLD",2-6-2020,17,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c040aa82bfb4c40bf43a4f2960e82f64~c5_100x100.jpg?x-expires=1675346400&x-signature=OHGuGnhwAp5Z8kO9UpOjs83mr1s%3D",No,---,0
475,"Kian","k14nh",https://www.tiktok.com/@k14nh,"I wish I could be there to help then 😪",2-6-2020,17,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/10fb1985159db79f5d98457266f096d7~c5_100x100.jpg?x-expires=1675346400&x-signature=exYWxLTgnnCjXuH6spp20SuTalc%3D",No,---,0
476,"S","bakusimpnation",https://www.tiktok.com/@bakusimpnation,"it's been 2 years what",21-2-2022,16,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/c3d26e9cdb8d2530bc291d100ac9915c~c5_100x100.jpg?x-expires=1675346400&x-signature=s%2FAjMD8kH%2FCeFQb71Vy0N2luSHs%3D",No,---,0
477,"massie🥱","7.4pos",https://www.tiktok.com/@7.4pos,"no",21-2-2022,16,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4857733ce8ba570002784035d497aa91~c5_100x100.jpg?x-expires=1675346400&x-signature=B4uhrl65P2yya4Gxcp28OS2red0%3D",No,---,3
478,"t’nisha","tnisha.pp",https://www.tiktok.com/@tnisha.pp,"yes",11-4-2022,7,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a28f75f1727f55007d8905bb3e70fb18~c5_100x100.jpg?x-expires=1675346400&x-signature=NENTTG2o8wPrApl5L54F8pNDfns%3D",Yes,"massie🥱",0
479,"t’nisha","tnisha.pp",https://www.tiktok.com/@tnisha.pp,"yes",28-4-2022,2,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a28f75f1727f55007d8905bb3e70fb18~c5_100x100.jpg?x-expires=1675346400&x-signature=NENTTG2o8wPrApl5L54F8pNDfns%3D",Yes,"massie🥱",0
480,"Jayden B","jaydenbusbee",https://www.tiktok.com/@jaydenbusbee,"No.",11-4-2022,1,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cccb4e06b316dcb4fd7c2a6341f54a21~c5_100x100.jpg?x-expires=1675346400&x-signature=BwPmc8FTeUi8F%2FiLePWMPIoJ0nk%3D",Yes,"massie🥱",0
481,"Kelise","_kels_c",https://www.tiktok.com/@_kels_c,"A year ago today",2-6-2021,16,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ce1262efc5ba049b06f4f3d75bc0a45c~c5_100x100.jpg?x-expires=1675346400&x-signature=T6922p41COCM%2F6FSOuMjfV4vmQM%3D",No,---,0
482,"Tanya & Josue","josueandtanya",https://www.tiktok.com/@josueandtanya,"I felt this to my core 💜✊🏾✊🏻 I will always protect!",30-8-2020,16,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f153debd71a3d9a08ed4034dd12de6be~c5_100x100.jpg?x-expires=1675346400&x-signature=KoVv7URPpj%2BNstffIuO9G4OVcbs%3D",No,---,1
483,"Jenharris2022","jenharris2022",https://www.tiktok.com/@jenharris2022,"Me too",13h ago ,0,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b81b824f1b7c6496f27d652729b5bba3~c5_100x100.jpg?x-expires=1675346400&x-signature=3RkOSVNTBsoZhx1P2BrKJUDN1Xw%3D",Yes,"Tanya & Josue",0
484,"Emma <3","xplr.brocks",https://www.tiktok.com/@xplr.brocks,"YES!",3-6-2020,16,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae6b97d14ffb7923676cf1aa0e6db064~c5_100x100.jpg?x-expires=1675346400&x-signature=9fagoOMgp5HO%2FCPaHOisoBdez90%3D",No,---,0
485,"idek","mayst6r",https://www.tiktok.com/@mayst6r,"@arty.bish: 2020 isnt the end of the world its the start of a new one",2-6-2020,16,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0f099be14d70b7c89853ba17dd0795ad~c5_100x100.jpg?x-expires=1675346400&x-signature=%2F99Rp3NhX6mybCaz%2FuUyUddmvfc%3D",No,---,1
486,"arty.bish","arty.bish",https://www.tiktok.com/@arty.bish,"i feel honoured",2-6-2020,1,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/654e4253bc62ff55efe69515de03bd2b~c5_100x100.jpg?x-expires=1675346400&x-signature=%2FcdAai%2FgRLDNRq793hvMENj10PY%3D",Yes,"idek",0
487,"xekuel","xekuel",https://www.tiktok.com/@xekuel,"2022?",31-1-2022,15,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/502ff3cbfdefcba49c687cae713260f3~c5_100x100.jpg?x-expires=1675346400&x-signature=XjOGGB7BivHM7TeXfwWMoqWH4Lg%3D",No,---,1
488,"Why-not<33","why_not_815",https://www.tiktok.com/@why_not_815,"Ye😂",9-2-2022,1,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ed2bed4f717d389a0e8afda5cb784b50~c5_100x100.jpg?x-expires=1675346400&x-signature=2X5X3h8avd7E%2B29rjkjOUwuzxBs%3D",Yes,"xekuel",0
489,"morgan 💪","morgan_alexis6",https://www.tiktok.com/@morgan_alexis6,"just gave me chills",4-10-2021,15,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/608d6d6415029046c5a28f15d804e3fa~c5_100x100.jpg?x-expires=1675346400&x-signature=PLCZrj8GJW%2BP9NJof5ze7qv9NNU%3D",No,---,0
