Now,Tue Feb 21 2023 10:20:00 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@jordi.koalitic/video/6833811458447510789
Publisher Nickname,@Jordi.koalitic
Publisher @,jordi.koalitic
Publisher URL,https://www.tiktok.com/@jordi.koalitic
Publish Time,2-6-2020
Post Likes,11.6M
Post Shares,N/A
Description,"#blacklivesmatter 1 or 2 ? 👆🏼 #endracism #justice #photomagic #jordikoalitic"
Number of 1st level comments,1316
Number of 2nd level comments,406
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",1722
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),122.8K
Difference,1600
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
1,"Joker1298","fisharethebest0",https://www.tiktok.com/@fisharethebest0,"B-rave✊🏽
L-oving🖤
A-stonishing✊🏾
C-aring🖤
50,"Hi","iamanewman",https://www.tiktok.com/@iamanewman,"Yes",6-6-2020,5,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/3cb5bf5c430168c004349d3edecc40fd~c5_100x100.jpg?x-expires=1677060000&x-signature=H8iArBfZPAFbzUNFPV7ffyHZqQE%3D",Yes,"itz_kado_official",0
51,"keira","keira.conn",https://www.tiktok.com/@keira.conn,"no",4-6-2020,4,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b334aa1df2fe28a51ffe2c25149ebf46~c5_100x100.jpg?x-expires=1677060000&x-signature=qGPInqaSWtDavKOPxa7rthkODS4%3D",Yes,"itz_kado_official",0
52,"mason","smitiiwoo",https://www.tiktok.com/@smitiiwoo,"no",3-6-2020,3,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0fefad7ca377259738f29f39264d9438~c5_100x100.jpg?x-expires=1677060000&x-signature=pYxnA1KZkk0T36XTOprVQZTHVIc%3D",Yes,"itz_kado_official",0
53,"Valentina ","bilintinamakeup",https://www.tiktok.com/@bilintinamakeup,"A R T 🙌🏻🙌🏻🙌🏻",3-6-2020,2480,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4d4745bec06d72ba30864a738b774809~c5_100x100.jpg?x-expires=1677060000&x-signature=VItLG6QxSZq36HJ7e5TvS%2BIhnxw%3D",No,---,3
54,"Ray Johnson","vanix824",https://www.tiktok.com/@vanix824,"it's a figure of speech",3-6-2020,5,"https://p77-sign-va-lite.tiktokcdn.com/musically-maliva-obj/cf16f126359572c36bd393d1fc0c2fc2~c5_100x100.jpg?x-expires=1677060000&x-signature=36ts7bOsDEa9%2BI8DYeHhvp%2F85TY%3D",Yes,"Valentina ",0
55,"Mercy","mercy.okboomer",https://www.tiktok.com/@mercy.okboomer,"i- no it's a lot more",3-6-2020,2,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05f6e27ea759f2ec0071a9156854f1de~c5_100x100.jpg?x-expires=1677060000&x-signature=7DwNYeeozHyno3A8jquT%2Frx9jEI%3D",Yes,"Valentina ",0
56,"HerSecrets","her.secrets",https://www.tiktok.com/@her.secrets,"Get involved in a global challenge to help Floyd. All you have to do is run/walk 5k, nominate 5 friends to do the same and donate to Minnesota fund",3-6-2020,0,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/088590320be3271645f42cff7f167f36~c5_100x100.jpg?x-expires=1677060000&x-signature=9MNJMAVEHZ8F4oD5RjcOoeJCqHw%3D",Yes,"Valentina ",0
57,"🖤🫶𝓐𝓶𝓫𝓮𝓻🫶🖤","thatonestaytiny",https://www.tiktok.com/@thatonestaytiny,"they both are really good photos",2-6-2020,2466,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b5e707ba75b9108d9ee3530963e6a8c0~c5_100x100.jpg?x-expires=1677060000&x-signature=6i9kJh12EviLZAS8speP6nLZyzA%3D",No,---,3
58,"Mena was here","itsyogurl_laia",https://www.tiktok.com/@itsyogurl_laia,"no they dont",2-6-2020,25,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/34c1f427e99aade0b5d3b76e973cd2b6~c5_100x100.jpg?x-expires=1677060000&x-signature=r8l89NLTJXu2ZN7Oc%2ByBESPRCsQ%3D",Yes,"🖤🫶𝓐𝓶𝓫𝓮𝓻🫶🖤",0
59,"lia","8gloryko",https://www.tiktok.com/@8gloryko,"was that supposed to be racist?",3-6-2020,20,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7fd286858d10c14c9a6484889a1b77c0~c5_100x100.jpg?x-expires=1677060000&x-signature=21q39NpiEr5JE5qroY8qHHObLzU%3D",Yes,"🖤🫶𝓐𝓶𝓫𝓮𝓻🫶🖤",0
