Now,Tue Feb 28 2023 08:25:21 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@iamsabine/video/7061379874484768046
Publisher Nickname,Sabine
Publisher @,iamsabine
Publisher URL,https://www.tiktok.com/@iamsabine
Publish Time,6-2-2022
Post Likes,#conservative
Post Shares,N/A
Description,"#trump #trump2024 #trumptrain #flutrucksklan #trumpsupporters #trump2022 #leftist #leftists #dem #voteblue #trumpcomedy #conservative #republicans"
Number of 1st level comments,1340
Number of 2nd level comments,378
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",1718
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),#republicans
Difference,NaN
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
51,"._._.","13songsofalark",https://www.tiktok.com/@13songsofalark,"There were notsees waving let’s go Brandon flags right next to notsee ones in Orlando too just barely a week ago!",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2e0d3ed3ee0ac1802b44a62d3b77eff1~c5_100x100.jpg?x-expires=1677657600&x-signature=vlwuNUU771PHlzWZBMcyajQf%2BgQ%3D",Yes,"Dave",0
52,"Person","deadmemes512",https://www.tiktok.com/@deadmemes512,"Dems are literally censoring news",13-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3acb6487db7ab2e7566c105f5966d3fd~c5_100x100.jpg?x-expires=1677657600&x-signature=hLwUqsrMa77OKrWK39QEETZRyiY%3D",Yes,"Dave",0
53,"tmtxtmtx1","tmtxtmtx1",https://www.tiktok.com/@tmtxtmtx1,"Yea pretty much breaks it down for the simple minded trumpers.",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e031720caee511041ce649240b47786b~c5_100x100.jpg?x-expires=1677657600&x-signature=5iGQvt9LP4XvRlbxCA3HKPOchS4%3D",No,---,3
54,"marknormandy","marknormandy",https://www.tiktok.com/@marknormandy,"I'm not upset. just proving a point. you all refuse to answer a simple question.",6-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21dfb50e231d01180aeac4fd9f4edae3~c5_100x100.jpg?x-expires=1677657600&x-signature=AiI8vojmKq9jn3p5%2BwBnLyGhPpg%3D",Yes,"tmtxtmtx1",0
55,"8===D","momocakes12",https://www.tiktok.com/@momocakes12,"hilarious that you're calling them out for not answering a question when your only defense of trump is whataboutism",6-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12facb6c931ea5d056d6bf6f17b1c3bb~c5_100x100.jpg?x-expires=1677657600&x-signature=CSGjsvUJXtmB%2Bsep1DSVI7cMGVU%3D",Yes,"tmtxtmtx1",0
56,"Argue with ya mama 🙌🏿","_i.said.what.i.said__",https://www.tiktok.com/@_i.said.what.i.said__,"Sadly so true",6-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6cd1ba33d93ada705f5cfcf1418c41cd~c5_100x100.jpg?x-expires=1677657600&x-signature=EfjlhEOMpBgPlLxBPm3EdwXH%2Bw0%3D",Yes,"tmtxtmtx1",0
57,"Shal","shal456",https://www.tiktok.com/@shal456,"Remove the laugh track and it's a legit trump commercial",16-3-2022,,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1680123439810561.jpg?x-expires=1677657600&x-signature=l7w7bSGp17fYL6j2tJpIzSXzOWE%3D",No,---,3
58,"humor.se","bolaget.tm",https://www.tiktok.com/@bolaget.tm,"PREACH",9-4-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/33e7820d5c6b369717e06840d4794039~c5_100x100.jpg?x-expires=1677657600&x-signature=wgeK9U1S53YdzrpwBFTlbl0UzS4%3D",Yes,"Shal",0
59,"🦋Vera🦋","vera.rysz",https://www.tiktok.com/@vera.rysz,"Yes it’s hard to control people but he literally made it worse and indirectly killed his citizens",21-6-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/334fdfe6f74d190f5e3799393724ed8d~c5_100x100.jpg?x-expires=1677657600&x-signature=GaglJ2F2OxkJRKNpgSXI5M999as%3D",Yes,"Shal",0
60,"Combat Veteran","usnveteran80",https://www.tiktok.com/@usnveteran80,"when Trump took office the unemployment rate was 4.7% when he left it was 6.7% MILLION OF AMERICANS LOST THEIR JOBS UNDER TRUMP 🥺",16-4-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f3cbf0dfcb842cc174dd9c27d9b19ce~c5_100x100.jpg?x-expires=1677657600&x-signature=PT7lolW3FlY%2FCaWXKraR4k2iUaA%3D",Yes,"Shal",0
61,"beabadoobeelover6969","beabadoobeelover6969",https://www.tiktok.com/@beabadoobeelover6969,"YEEZY FOR PRESIDENT",11-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a4ecd44a869e6b87bd89953e061c2b2d~c5_100x100.jpg?x-expires=1677657600&x-signature=QTZcgWTASFoGtjSJn1DFpTjpHk4%3D",No,---,3
62,"Yeah That Mom","yeahthatmomofficial",https://www.tiktok.com/@yeahthatmomofficial,"You have fn got to be kidding. We just ousted an insane narcissist from the White House. You wanna do that again? 🤣",27-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ea2e247fe9bc6c6a0fea3e8aaf9c3a94~c5_100x100.jpg?x-expires=1677657600&x-signature=Hfo2DsdXgA%2Bb2jN4x9r0e%2FtAA6Y%3D",Yes,"beabadoobeelover6969",0
63,"beabadoobeelover6969","beabadoobeelover6969",https://www.tiktok.com/@beabadoobeelover6969,"See the vision",27-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a4ecd44a869e6b87bd89953e061c2b2d~c5_100x100.jpg?x-expires=1677657600&x-signature=QTZcgWTASFoGtjSJn1DFpTjpHk4%3D",Yes,"beabadoobeelover6969",0
