Now,Fri Jan 13 2023 13:40:21 GMT+0100 (Central European Standard Time),,,,,,,,,
Post URL,https://www.tiktok.com/@createdequalorg/video/7164472148369673518,,,,,,,,,
Publisher Nickname,Created Equal,,,,,,,,,
Publisher @,createdequalorg,,,,,,,,,
Publisher URL,https://www.tiktok.com/@createdequalorg,,,,,,,,,
Publish Time,10/11/2022,,,,,,,,,
Post Likes,55.2K,,,,,,,,,
Post Shares,N/A,,,,,,,,,
Description,So we’re still supposed to believe showing abortion victims doesn’t change peoples minds? Got it! 🙄 #abortion #abortionvictims #prolife #antiabortion,,,,,,,,,
Number of 1st level comments,1230,,,,,,,,,
Number of 2nd level comments,79,,,,,,,,,
Total Comments **,1309,,,,,,,,,
Total Comments **,1536,,,,,,,,,
Difference ,227,,,,,,,,,
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
538,Brig Hartson,bh1780,https://www.tiktok.com/@bh1780,100%,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7acf961d6762a9ff71dc096599663330~c5_100x100.jpg?x-expires=1673697600&x-signature=jgb3iZhgKqOt5%2FP4mICdAtO3epk%3D,Yes,SHJTOWN,0
539,twnshipt,twnship,https://www.tiktok.com/@twnship,Abortion is NOT healthcare.,10/11/2022,83,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1637273652115462~c5_100x100.jpg?x-expires=1673697600&x-signature=oBQ2KdaJi3bOyWrbQMlIMcistTw%3D,No,---,0
540,BoronChaplin,boronchickenboy,https://www.tiktok.com/@boronchickenboy,Educating people on truth. They don't want you to know.,10/11/2022,58,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=P7lCcgJ26TuT%2Fp9mmHY2DuGPBcg%3D,No,---,0
541,Carter the Christian,christistheonlyrightway,https://www.tiktok.com/@christistheonlyrightway,God bless you all ✝️🙏❤️,10/11/2022,16,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74e394a951eac3000ab4e1d8a3c89119~c5_100x100.jpg?x-expires=1673697600&x-signature=b5SEb1NPlUVy0PxwUNiOEkOL3G4%3D,No,---,0
542,Sugar,bemusedtoo3,https://www.tiktok.com/@bemusedtoo3,Maybe that’s the misunderstanding with abortion. People have never seen pictures of what happens. It’s really not just a clump of cells.,10/11/2022,39,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7040824723663487022~c5_100x100.jpg?x-expires=1673697600&x-signature=Eri%2FOeFdhAEhvtwWEa%2Fr2PXnkuc%3D,No,---,1
543,Claire Danley,clairedanley870,https://www.tiktok.com/@clairedanley870,absolutely I brought pictures to a debate once the emotions in the room were overwhelming,10/11/2022,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c4e39cef6aacc666ecfa722e6dd61ac4~c5_100x100.jpg?x-expires=1673697600&x-signature=No%2Bwigh8O%2BOG4ksrr4g1QTLunyk%3D,Yes,Sugar,0
544,Special Kay,endtimeprophet_kayla,https://www.tiktok.com/@endtimeprophet_kayla,“Can’t it just be facts” ma’am you just called the facts fear mongering 🙄,10/11/2022,37,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7fe44f033aa364e421ff95798d69f99e~c5_100x100.jpg?x-expires=1673697600&x-signature=V9pHT2qB%2BM4vjY2QYYsyfj7k2ag%3D,No,---,1
545,Kim,mistickim,https://www.tiktok.com/@mistickim,"exactly, like picture evidence isn't the facts 🤦",10/11/2022,3,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5032a9d69dd188fdbd07689487777a94~c5_100x100.jpg?x-expires=1673697600&x-signature=kpR8gCW2Ue0YvORlJBvW4Y327T0%3D,Yes,Special Kay,0
546,Cmoney,dicksoncider1,https://www.tiktok.com/@dicksoncider1,If they aren’t going to change anything why are you ripping it down?,10/11/2022,10,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31323b991a6786939dacbc614a5ea81b~c5_100x100.jpg?x-expires=1673697600&x-signature=uD5OSYrbip56h18qY%2BaGZ4wLQ90%3D,No,---,0
547,Heaven Croley249,heavencroley249,https://www.tiktok.com/@heavencroley249,If it’s not gonna change anything then there is no need to take them down.😌,10/11/2022,8,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c5bb52d48c75e53851289ebc10d1a064~c5_100x100.jpg?x-expires=1673697600&x-signature=jkXcZdajIqKbIi5Zt%2BfQa9INf%2Fw%3D,No,---,0
548,user9275376165596,dneidbekzw,https://www.tiktok.com/@dneidbekzw,"Wake up people, it doesn’t matter what you want to call it, it’s murder if an innocent life.",10/11/2022,9,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c01f9d7a209d723171fbb431c07dd77~c5_100x100.jpg?x-expires=1673697600&x-signature=ZxGHPw4p6PZHrcsfdd8D%2FyiT81Y%3D,No,---,0
549,Trinity 🫥,trinity.ann.west,https://www.tiktok.com/@trinity.ann.west,If it isn’t going to change anything then leave it up.,10/11/2022,17,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/840765a938d10225f42380f8b706b1b1~c5_100x100.jpg?x-expires=1673697600&x-signature=oU4G1grD7SSV3J8PTHKJ0chvOtQ%3D,No,---,1
550,Mandy Brewster Ferna,mandybrewsterfernandez,https://www.tiktok.com/@mandybrewsterfernandez,🎯,10/11/2022,3,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1669145690047494~c5_100x100.jpg?x-expires=1673697600&x-signature=NvZDXHXVnZRZxBq5qLbeA%2F6Fk7E%3D,Yes,Trinity 🫥,0
551,christbeliever,christbeliever12,https://www.tiktok.com/@christbeliever12,U r a murderer if you support abortion.woke are just evil,1d ago ,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0d13c66a371856ae46d276c1deb9b2e8.jpg?x-expires=1673697600&x-signature=H7dgD%2BpeC4E2J3Gpmdomb2t4l1U%3D,No,---,0
552,Barb,outragedblaze3,https://www.tiktok.com/@outragedblaze3,Time to crack down on reckless sperm ejaculations! Stop men from making unwanted pregnancies!!,1w ago ,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/44212b374a5f70948a1f6a62aa17ccbd.jpg?x-expires=1673697600&x-signature=n7zfsDuDA8XJmGAck5UdP1hFcXQ%3D,No,---,0
553,M4,ign_mw3,https://www.tiktok.com/@ign_mw3,Only time i agree with aborting is if you're raped and or can't afford to raise the child,28/12/2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/443682348342f00a266c7f3147893aa3.jpg?x-expires=1673697600&x-signature=pO9u0uW%2BUQdUUffcyx75tf%2BG%2B24%3D,No,---,0
554,Amanda Wells,billie_thighlish15,https://www.tiktok.com/@billie_thighlish15,I wanna see the pictures,27/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b57eedd514723f0f6de46b2f7256ad34~c5_100x100.jpg?x-expires=1673697600&x-signature=Qn%2Bg0X2sh9dlzLVYjqI9K%2Frj2wc%3D,No,---,0
555,Hoda_Alhashmi,hoda_alhashmi,https://www.tiktok.com/@hoda_alhashmi,Show us the picture,22/12/2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/75c62322209f5096df14edcdae921622.jpg?x-expires=1673697600&x-signature=1i3Ja9b7rdXTCKXPZ8y9WTQE34Q%3D,No,---,0
556,;-;,user160622142306,https://www.tiktok.com/@user160622142306,what if its a little girl who was raped? i think abortion should be allowed in some circumstances,18/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7112466258808799237~c5_100x100.jpg?x-expires=1673697600&x-signature=2UHOY3IR8Wx6y1QjYu3sfQRfHk8%3D,No,---,0
557,Welcome,ghostbl,https://www.tiktok.com/@ghostbl,sad how many babys dead for mostly no reason,18/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b834d49ba2eeff8a34a1c98ad39ab860~c5_100x100.jpg?x-expires=1673697600&x-signature=ZE%2BwRaQgyRKHJEkU%2BhhGJg0Lsgw%3D,No,---,0
558,chaser5566,chaser5566,https://www.tiktok.com/@chaser5566,L take.,10/12/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=Sov2igIiwIh%2BSYSiPAFXlI6ckak%3D,No,---,0
559,Nessa,lexanessa,https://www.tiktok.com/@lexanessa,Yeahhhh I’m on the wrong side of tiktok,09/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/45b055c0eab6ec4547ad6df27bd4ca9e~c5_100x100.jpg?x-expires=1673697600&x-signature=nqnKsQyFDY1E9GUEgRIgiUKUfuc%3D,No,---,0
560,Ghostythehostly 69,ghostythehostly,https://www.tiktok.com/@ghostythehostly,Shii where can I find the pictures type wanna see it for myself and to show others,09/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c284140ec207ef6faccc284a4d557cad~c5_100x100.jpg?x-expires=1673697600&x-signature=QDOVHZhKSyv4GfP6iL%2B2wZkBE18%3D,No,---,0
561,Noel_Dorr_,noel_dorr_,https://www.tiktok.com/@noel_dorr_,"If wombs were transparent, there would be significantly less abortions.💔",09/12/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eb4e3ce80ac6fd79ca2be42169f51513~c5_100x100.jpg?x-expires=1673697600&x-signature=LL3vNyID3o60NrAiSmXRhDndVyA%3D,No,---,0
562,Taylor Maizey,taylorvalerieeee,https://www.tiktok.com/@taylorvalerieeee,"When people get abortions, it is allowed because the cells are not human yet they haven’t formed enough to be called a human being",06/12/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/65993cbf824f771ad02920840c5aa9f9.jpg?x-expires=1673697600&x-signature=ZEx3cSp30zD8TNwE0T4IycIVum0%3D,No,---,0
563,Taylor Maizey,taylorvalerieeee,https://www.tiktok.com/@taylorvalerieeee,"This is beyond disgusting because they are falsely, giving information out to young, easily manipulated people Who would believe anything shown",06/12/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/65993cbf824f771ad02920840c5aa9f9.jpg?x-expires=1673697600&x-signature=ZEx3cSp30zD8TNwE0T4IycIVum0%3D,No,---,0
564,Taylor Maizey,taylorvalerieeee,https://www.tiktok.com/@taylorvalerieeee,False education causes more issues than allowing people to choose what they want to do with their own body,06/12/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/65993cbf824f771ad02920840c5aa9f9.jpg?x-expires=1673697600&x-signature=ZEx3cSp30zD8TNwE0T4IycIVum0%3D,No,---,0
565,Taylor Maizey,taylorvalerieeee,https://www.tiktok.com/@taylorvalerieeee,How many times do people have to explain that cells CELLS are not a fully formed human being,06/12/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/65993cbf824f771ad02920840c5aa9f9.jpg?x-expires=1673697600&x-signature=ZEx3cSp30zD8TNwE0T4IycIVum0%3D,No,---,0
566,Playboi carti,playboicartirealongod,https://www.tiktok.com/@playboicartirealongod,abortion is basic health care if someone gets raped and gets pregnant is it still bad that they get an abortion?,04/12/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/de91e4e3b70282cc52ffbe08271ac9e3.jpg?x-expires=1673697600&x-signature=1bCxY2RihSJFpG%2B2Q1Sb7BEQDtY%3D,No,---,0
567,survivingprochoice,survivingprochoice,https://www.tiktok.com/@survivingprochoice,I wouldn’t have had an abortion if I had seen pictures of what one looked like. What I saw in my experience haunts me,02/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7172169461231157254~c5_100x100.jpg?x-expires=1673697600&x-signature=4EZrIRI8tNUe%2Fgv0T0nyQnq56ks%3D,No,---,0
568,Lexi Zeigler Official,lexizeiglerofficial,https://www.tiktok.com/@lexizeiglerofficial,You wouldn’t let someone choose what medicines you take or what procedures you take why do you cause so much about someone that is not you,01/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4cd3768d6d671252245af4a51d0d85f6~c5_100x100.jpg?x-expires=1673697600&x-signature=g2BqpzGiVB6Q9B5UVDZk8OIlEas%3D,No,---,0
569,🌸Ruby🌸,rubzzjd,https://www.tiktok.com/@rubzzjd,"I am on the very wrong side of tiktok, good on the girl for pulling down the poster I love her and hope she’s doing well",30/11/2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/750b62c508ae6c35fb85216b50d348ff.jpg?x-expires=1673697600&x-signature=WIR4K1g4a5sbjpf%2BFPl9fRHfSyQ%3D,No,---,0
570,kit_k.j.m,kit_k.j.m,https://www.tiktok.com/@kit_k.j.m,wait is this promoting abortion or promoting banning it?,29/11/2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9c15d7a6b3ad744ac5f4b5fa5f639033.jpg?x-expires=1673697600&x-signature=0Mc%2B1zmldIZmYhY2YsTyQqmH1K0%3D,No,---,0
571,Drksinner,drksinner2032.4.0,https://www.tiktok.com/@drksinner2032.4.0,"You know. Your parents know. The first time you hold your child, that will change you.",28/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ed49c82cff522efa21ba8b2d3dce968e~c5_100x100.jpg?x-expires=1673697600&x-signature=gKTeBehYrXOlzRJvjYflsut1CgQ%3D,No,---,0
572,caleblolol,caleblolol,https://www.tiktok.com/@caleblolol,THIS IS GREAT.,28/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1696077937665029~c5_100x100.jpg?x-expires=1673697600&x-signature=NiOrcebzxwMkFR525BVikjoRhV8%3D,No,---,0
573,theasdsdq,theasdsdq,https://www.tiktok.com/@theasdsdq,Gods work,27/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/632246fed2f6de362488026da7257b31~c5_100x100.jpg?x-expires=1673697600&x-signature=BMP0gJDR2ilPUOmJnYn%2BGsU%2FM5M%3D,No,---,0
574,lynnebroadhurst,lynnebroadhurst,https://www.tiktok.com/@lynnebroadhurst,Abortion isn’t just getting rid of an undeveloped human. It’s also saving of the mothers life. Ectopic pregnancy 😢,27/11/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/7007008710484557826.jpg?x-expires=1673697600&x-signature=6T86RxYPpJBiJ60tvsDRVrJYP4o%3D,No,---,0
575,Monica Thomas,queenmoe_scorpio,https://www.tiktok.com/@queenmoe_scorpio,IT IS HER CHOICE,27/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1662168049082373~c5_100x100.jpg?x-expires=1673697600&x-signature=9dTpXnO%2FRtfOZWq%2B0PifeCohky0%3D,No,---,0
576,Elaine M Garling,garling37,https://www.tiktok.com/@garling37,if it's not going to change anything why to take them down,22/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/23ed133db7bb53d3a6eea43d5f7ed08d~c5_100x100.jpg?x-expires=1673697600&x-signature=yw%2FgbBErTRPR%2FwfrMFWVLl2J6rg%3D,No,---,0
577,MrHarsh,yo.nice29,https://www.tiktok.com/@yo.nice29,What pictures,21/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8ceffd22ced91d070248b9855405da58~c5_100x100.jpg?x-expires=1673697600&x-signature=cogmV6%2Bup%2Bse2REuPjKae3cSTrk%3D,No,---,0
578,mel.maneice1,mel.maneice1,https://www.tiktok.com/@mel.maneice1,guys we can collectively recognize that we don’t agree with abortions without having to force someone else to agree. every child deserves a parent not,19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e82eeb5715e544051165209648a679d~c5_100x100.jpg?x-expires=1673697600&x-signature=OfJxTgnFKDLKgdg1RxU5FQFAkDU%3D,No,---,5
579,mel.maneice1,mel.maneice1,https://www.tiktok.com/@mel.maneice1,"every parent deserves a child. they could give birth to these innocent babies and have no way to support them, whether that comes before or after",19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e82eeb5715e544051165209648a679d~c5_100x100.jpg?x-expires=1673697600&x-signature=OfJxTgnFKDLKgdg1RxU5FQFAkDU%3D,Yes,mel.maneice1,0
580,mel.maneice1,mel.maneice1,https://www.tiktok.com/@mel.maneice1,conceiving. some people get divorced amidst pregnancy announcements and they can’t take care of a child. some simply don’t want one. and we’re not the,19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e82eeb5715e544051165209648a679d~c5_100x100.jpg?x-expires=1673697600&x-signature=OfJxTgnFKDLKgdg1RxU5FQFAkDU%3D,Yes,mel.maneice1,0
581,mel.maneice1,mel.maneice1,https://www.tiktok.com/@mel.maneice1,would do it all over again bc i love my son. but my situation is very different from..well everyone’s. so it’s not my place to say who can or can’t do,19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e82eeb5715e544051165209648a679d~c5_100x100.jpg?x-expires=1673697600&x-signature=OfJxTgnFKDLKgdg1RxU5FQFAkDU%3D,Yes,mel.maneice1,0
582,mel.maneice1,mel.maneice1,https://www.tiktok.com/@mel.maneice1,"ones carrying or raising someone’s child, so why should we care what someone does with the product of THEIR DNA. this is coming from a teen mother who",19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e82eeb5715e544051165209648a679d~c5_100x100.jpg?x-expires=1673697600&x-signature=OfJxTgnFKDLKgdg1RxU5FQFAkDU%3D,Yes,mel.maneice1,0
583,mel.maneice1,mel.maneice1,https://www.tiktok.com/@mel.maneice1,the general public but rather the parents. so let’s leave it up to them please. God bless you all🙏🏾🤍,19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e82eeb5715e544051165209648a679d~c5_100x100.jpg?x-expires=1673697600&x-signature=OfJxTgnFKDLKgdg1RxU5FQFAkDU%3D,Yes,mel.maneice1,0
584,Talk Hogan,talkamania,https://www.tiktok.com/@talkamania,"I mean, I don’t see what’s so offensive about those photos. People die every day and yet, the only ones pro-lifers seem to advocate for are the ones whose rights literally mean nothing to them.",19/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/71b1a9bea76428e87ddd5be7a0452e9e~c5_100x100.jpg?x-expires=1673697600&x-signature=X7YilPQNqZRMR8kHgW48iDLvW24%3D,No,---,0
585,Anika,anabel04ev,https://www.tiktok.com/@anabel04ev,How tf did I get here 😬,18/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/923369db7e2613e442284181fdc309b3~c5_100x100.jpg?x-expires=1673697600&x-signature=r7duqCqaynMFPB6g7fGQCohurkA%3D,No,---,0
586,Jacob Janice,odinchicken,https://www.tiktok.com/@odinchicken,man you have no idea what some people go through in their lifes. sometimes people just don't have the financial resources to take care of a child.,18/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e5ba4a04e68db969371c8f2fd4deb52~c5_100x100.jpg?x-expires=1673697600&x-signature=cLnwF3g4LJWcXWIH9DmlCAE9kXM%3D,No,---,0
587,JackOfAll,jackofall_2022,https://www.tiktok.com/@jackofall_2022,Keep doing the work.,17/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fdc9c78f57a2356da1f34c495793e9b1~c5_100x100.jpg?x-expires=1673697600&x-signature=w4AirB8aEEKRMyIQHpgTrlsA97o%3D,No,---,0
588,I.join.fake.or.bad.cults,forever.green.fire,https://www.tiktok.com/@forever.green.fire,can I see the image,17/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/845fa8b43b7fcf8c664bde2c5f4961b1~c5_100x100.jpg?x-expires=1673697600&x-signature=NqZtSDW2WQa4ZNpTXxDKWhpWxKA%3D,No,---,0
589,Samantha❤️Homemaker,mrs_homemaker,https://www.tiktok.com/@mrs_homemaker,if the pictures won't change anything....then why are they uncomfortable with people seeing them?,16/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/11a7bb60e3108ce368a834cb4fbf2209~c5_100x100.jpg?x-expires=1673697600&x-signature=bQ2%2BOBRlZmZ72pYFrYFgUERdxV8%3D,No,---,0
590,ema!!,bigoatiie,https://www.tiktok.com/@bigoatiie,How did I GET HERE 😭😭 LMFAOAO,16/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0e8bafe0c4e5fcd545c754d62398c3e~c5_100x100.jpg?x-expires=1673697600&x-signature=dPPpRjRvBHGI1mwEE7drUTVcW9M%3D,No,---,0
591,Christa Lynn 🦋,christalynnn01,https://www.tiktok.com/@christalynnn01,"I guarantee you aren’t showing photos of 2-6 week abortions, only late or middle term.",15/11/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/447c84df4bcc0f4c36d68937ace28b74~c5_100x100.jpg?x-expires=1673697600&x-signature=erbj09ZlBtMo5DAjK2AIsR335IQ%3D,No,---,2
592,Christa Lynn 🦋,christalynnn01,https://www.tiktok.com/@christalynnn01,@l.7.weeni3 my sister in Christ plz,15/11/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/447c84df4bcc0f4c36d68937ace28b74~c5_100x100.jpg?x-expires=1673697600&x-signature=erbj09ZlBtMo5DAjK2AIsR335IQ%3D,Yes,Christa Lynn 🦋,0
593,l o s e r,l.7.weeni3,https://www.tiktok.com/@l.7.weeni3,FOR FUCKING REAL 😭😭 i’ll rip my ovaries out rn bro fuck em. these comments are so ignorant 🤚🏻,15/11/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/63ff39a038b77dc30ec1919e8eede174~c5_100x100.jpg?x-expires=1673697600&x-signature=tA2YlSD0zmoYeUIx3soWN%2Bn3UPs%3D,Yes,Christa Lynn 🦋,0
594,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"I respect every opinion, I personally think that the baby if it’s going to be aborted should be aborted while it’s still not form, I also believe that",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,No,---,7
595,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"You have to discuss about the abortion with your partner and get to something reasonable where you both feel comfortable in, some people aren’t ready",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
596,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"To have a child, and some people are careless and by accident a pregnancy can’t mess up their whole life, some people get raped and they need an abort",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
597,annyy<3,annygam1,https://www.tiktok.com/@annygam1,Abortion because since it’s their body they won’t be able to survive during the pregnancy maybe they don’t want the baby because they’re scared and th,15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
598,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"They’re young, I get the point that you’re killing a “human being” to save another, but in the first semester I’m sure that the baby isn’t fully devel",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
599,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"Developed yet and isn’t able to feel pain and suffering while the person having them will suffer, trauma, your whole life breaks because of a pregnanc",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
600,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"Pregnancy that you can’t get rid of, I think that should be the right thing, killing an undeveloped baby to save someone from suffering if the baby ca",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
601,annyy<3,annygam1,https://www.tiktok.com/@annygam1,"Can’t feel pain or any type of trauma on the process,",15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b60d6c89abeaa9f9630778b0bf9a95a~c5_100x100.jpg?x-expires=1673697600&x-signature=B0kR6uhxE%2Bj0PtNfouuaxlLKtcs%3D,Yes,annyy<3,0
602,sushi with dolonia,sushionwater,https://www.tiktok.com/@sushionwater,or you can keep your opinions to yourself idk just a thought,15/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f188142099bb2f1451eec64fbe3c5d36~c5_100x100.jpg?x-expires=1673697600&x-signature=MwSL1ikSh480RFoAmAnviwxVh8w%3D,No,---,0
603,kaleb,kaleb_kirby,https://www.tiktok.com/@kaleb_kirby,Gods work,14/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7de5bce8e83eb76b4c774c3ceacef7fd~c5_100x100.jpg?x-expires=1673697600&x-signature=mfRH8nIyUGRUbTCBzR8G9IHy1Vw%3D,No,---,0
604,user8600755085872,user860075508587217,https://www.tiktok.com/@user860075508587217,"Who cares, if they wanna kill it kill it",14/11/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d0f7214806458fd8bc9631aabe4fa54a~c5_100x100.jpg?x-expires=1673697600&x-signature=6pZ63oW8pKhEdhLJXVU06kfr1aU%3D,No,---,0
605,sorrymategonefishing,sorrymategonefishing,https://www.tiktok.com/@sorrymategonefishing,I think abortion should be legal with limitations.,14/11/2022,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/3ac1f2e6f1d9129dbdc45622761ba3fc.jpg?x-expires=1673697600&x-signature=SFgzG%2FqM2i78yWME4GFGrFDWncc%3D,No,---,0
606,Astrid Modén,astrid.b_m,https://www.tiktok.com/@astrid.b_m,"People need to see the truth… if you don’t want to get pregnant, get some birth control, it it an accident? Take a day after pill.",14/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3314e1e7bdd6785df1957f240fa16dae~c5_100x100.jpg?x-expires=1673697600&x-signature=uB%2BD9uRHgU%2BY%2BXr%2F7cN7JlVXY0Q%3D,No,---,1
607,Astrid Modén,astrid.b_m,https://www.tiktok.com/@astrid.b_m,"Is it to late, look after a family that can’t get pregnant that want a baby.",14/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3314e1e7bdd6785df1957f240fa16dae~c5_100x100.jpg?x-expires=1673697600&x-signature=uB%2BD9uRHgU%2BY%2BXr%2F7cN7JlVXY0Q%3D,Yes,Astrid Modén,0
